versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-abraitis-idr-maximum-paths-subcode-02,draft-abraitis-idr-maximum-paths-subcode,2,new-draft,ignored_after_review,ignored_after_review,0,none,Maximum Number of Paths Reached Notification for BGP,"This document defines a new BGP Cease NOTIFICATION message subcode,
   ""Maximum Number of Paths Reached"", used when a BGP speaker terminates
   a peering because the number of paths received from a neighbor, as
   permitted by BGP ADD-PATH, exceeds a locally configured upper bound.
   That bound may be applied on a per-prefix basis or as an aggregate
   limit across an address family.",https://datatracker.ietf.org/doc/draft-abraitis-idr-maximum-paths-subcode/,2026-07-27,
draft-acosta-crypto-agility-manifest-00,draft-acosta-crypto-agility-manifest,0,new-draft,read_now,trust_infrastructure,7,none,A Well-Known URI and JSON Format for Publishing Cryptographic Posture (the Crypto-Agility Manifest),"This document defines a discoverable, machine-readable JSON document,
   the crypto-agility manifest, that a website or source repository
   publishes at the well-known URI ""/.well-known/crypto-agility.json"" to
   declare its cryptographic posture: a readiness summary, a compact
   Cryptography Bill of Materials (CBOM) summary, an optional link to a
   posture attestation, and the migration policy it measures itself
   against.  The manifest lets an automated consumer, such as an AI
   coding agent, a continuous-integration bot, or an auditor's tool,
   discover a project's crypto posture the way it already discovers a
   security contact from ""security.txt"".  The manifest is a public,
   self-reported claim; it is not a proof.  It is intended to
   complement, not replace, a full CBOM inventory, serving as the CBOM's
   public-facing discovery counterpart.

   This document is a proposal.  It is not an IETF product and is not a
   standard of any kind.",https://datatracker.ietf.org/doc/draft-acosta-crypto-agility-manifest/,2026-07-27,
draft-ajp-spring-srv6-mpte-01,draft-ajp-spring-srv6-mpte,1,new-draft,ignored_after_review,ignored_after_review,0,none,SRv6 for Multipath Traffic Engineering,"A Multipath Traffic Engineered Directed Acyclic Graph (MPTED) tunnel
   is a Traffic Engineering (TE) construct that enables weighted load
   balancing of unicast traffic across a constrained set of paths
   optimized for an objective.

   This document is informational and describes one realization approach
   for applying SRv6 semantics to MPTE, based on the Multipath Traffic
   Engineering as described in Internet-Draft (draft-kompella-teas-
   mpte).  It summarizes associated procedures, lifecycle, management,
   and forwarding behavior.

   This document applies existing SRv6 architecture and semantics to
   MPTE without defining new SRv6 Endpoint Behaviors or signaling
   protocols.  It focuses on data-plane realization using existing
   forwarding instructions.",https://datatracker.ietf.org/doc/draft-ajp-spring-srv6-mpte/,2026-07-27,
draft-ali-pce-implicit-tls-profile-01,draft-ali-pce-implicit-tls-profile,1,new-draft,ignored_after_review,ignored_after_review,0,none,A Policy-Driven Implicit TLS Transport Profile for PCEP,"RFC 8253 specifies the use of Transport Layer Security (TLS) for the
   Path Computation Element Communication Protocol (PCEP) by negotiating
   TLS using the PCEP StartTLS message exchange.  This document
   specifies a deployment profile for PCEP in which TLS is initiated
   immediately following TCP connection establishment based on local
   policy.

   This document is intended to simplify deployments where secure
   transport is mandatory.",https://datatracker.ietf.org/doc/draft-ali-pce-implicit-tls-profile/,2026-07-27,
draft-alsahati-nhp-sba-nhp-protocol-01,draft-alsahati-nhp-sba-nhp-protocol,1,new-draft,adjacent_watchlist,ignored_after_review,2,none,Network Hiding Protocol (NHP) Extensions for 5G/6G Service-Based Architectures,"This document specifies a candidate implementation profile and
   extension to the evolving Network Hiding Protocol (NHP) standards,
   designed specifically for autonomous 5G/6G Service-Based
   Architectures (NHP-SBA).  It defines the payload schemas,
   cryptographic bindings, and state machine workflows necessary to
   address Policy Enforcement Point (PEP) interoperability surfaces in
   heterogeneous telecom environments.  By leveraging zero-copy
   FlatBuffers serialization and HTTP/2 Custom Frame Extensions, NHP-SBA
   enables deterministic, ultra-low-latency safety enforcement for
   agent-driven RF control loops.",https://datatracker.ietf.org/doc/draft-alsahati-nhp-sba-nhp-protocol/,2026-07-27,
draft-altanai-moq-relay-geocode-01,draft-altanai-moq-relay-geocode,1,new-draft,ignored_after_review,ignored_after_review,0,none,Geographic Location for Media over QUIC Relays,"This document defines a mechanism for Media over QUIC (MoQ) relays to
   advertise their geographic location (geocode) and related path
   metrics.  Some clients require their media data to remain locally or
   geo-fenced within specific jurisdictions for privacy and security
   compliance (e.g., GDPR, HIPAA, or sector-specific regulations).  This
   mechanism enables service providers to track the geographic path of
   media packets through the relay mesh and to enforce geo-fencing
   policies.  It supports Geo-Distributed Orchestration and Routing
   (GDOR), data residency compliance, latency optimization, and relay
   selection.  The specification includes optional IATA airport codes as
   human-readable geographic identifiers for major relay locations.",https://datatracker.ietf.org/doc/draft-altanai-moq-relay-geocode/,2026-07-27,
draft-ambekar-oauth-epop-03,draft-ambekar-oauth-epop,3,new-draft,read_now,authorization,14,none,JSON Web Token (JWT) Profile for OAuth 2.0 Enveloped Proof of Possession (EPOP),"This specification defines a profile for OAuth 2.0 sender-constrained
   credentials in which access tokens and refresh tokens are
   cryptographically bound to the client's private key as a single
   inseparable envelope.  Authorization code flows are also covered: the
   client declares its public key binding via cnf.jkt in the EPOP token
   presented at the token endpoint, ensuring the authorization code can
   only be exchanged by the key-holding client; the code itself travels
   as the standard code form parameter.  Unlike existing mechanisms,
   EPOP provides proof-of-possession uniformly across both JWT and
   opaque access tokens, and across HTTP and non-HTTP transports.  The
   profile extends sender-constraining beyond HTTP to non-HTTP
   transports including MQTT, Kafka, the Model Context Protocol (MCP),
   gRPC, and SASL-based protocols such as those defined in [RFC7628].
   It introduces atomic proof-of-possession key rotation, enabling
   clients to rotate key pairs without disrupting active sessions, and
   an offline-derived client nonce (cnonce) that eliminates the server-
   issued nonce round-trip required by existing mechanisms — enabling
   stateless proof validation critical for non-HTTP and high-throughput
   deployments.  Authorization servers, resource servers, and clients
   from different vendors can implement this profile interoperably.",https://datatracker.ietf.org/doc/draft-ambekar-oauth-epop/,2026-07-27,
draft-bdnr-rats-trustworthy-credentials-02,draft-bdnr-rats-trustworthy-credentials,2,new-draft,read_now,trust_infrastructure,9,none,Trustworthy Enrollment of Secure Credentials,"There is a large class of ""RATS-Unaware"" Relying Parties (RUPs) that
   Attesters nevertheless need to interoperate with.  Existing deployed
   services, which precede the introduction of Remote Attestation, are
   often difficult to change/update in significant ways due to, among
   other reasons, organizational friction, technological inertia, and
   regulatory policies.  Yet there are significant advantages if
   workloads can be incrementally updated in the trustworthiness of the
   platform, without disrupting their clients and servers.

   This document details a protocol by which Remote Attestattion of
   Attesters is incorporated into the process of them being provided
   with Identity Documents (keys or credentials) to authenticate to
   RUPs.

   This specification illustrates how the RATS Architecture can be
   applied to interoperate with RUPs by providing Attesters with such
   Identity Documents.",https://datatracker.ietf.org/doc/draft-bdnr-rats-trustworthy-credentials/,2026-07-27,
draft-becker-cnsa2-ssh-profile-05,draft-becker-cnsa2-ssh-profile,5,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for SSH,"This document defines a base profile of SSH for use with the US
   Commercial National Security Algorithm (CNSA) 2.0 Suite, a
   cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ SSH.  It is also appropriate for all other U.S.  Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-ssh-profile/,2026-07-27,
draft-besleaga-sustainability-wellknown-04,draft-besleaga-sustainability-wellknown,4,new-draft,adjacent_watchlist,adjacent_watchlist,3,none,The 'sustainability-data' Well-Known URI,"This document defines the ""sustainability-data"" well-known URI.  This
   URI provides a uniform, out-of-band convention for web servers and
   digital services to publish aggregated environmental impact, energy
   consumption, and carbon footprint metrics for a declared reporting
   subject -- typically the publishing origin itself.

   By utilizing an asynchronous reporting model, this approach allows
   for transparent environmental accounting without the bandwidth and
   energy overhead associated with per-request HTTP headers.",https://datatracker.ietf.org/doc/draft-besleaga-sustainability-wellknown/,2026-07-27,
