versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-abinabraham-vrrp-unicast-03,draft-abinabraham-vrrp-unicast,3,new-draft,ignored_after_review,ignored_after_review,0,none,Unicast Support for the Virtual Router Redundancy Protocol (VRRP),"The Virtual Router Redundancy Protocol (VRRP) Version 3 as specified
   in RFC 9568 assumes multicast operation on a shared LAN.  Some
   deployments require the VRRP first-hop redundancy function but cannot
   use multicast delivery for VRRP advertisements.  This document
   updates RFC 9568 by defining an optional configured unicast mode for
   VRRP Version 3 in which advertisements are sent to configured peer
   addresses rather than to the VRRP multicast group.  The VRRP packet
   format, state machine, protocol number, virtual IP semantics, and
   Virtual Router MAC behavior remain unchanged from RFC 9568.",https://datatracker.ietf.org/doc/draft-abinabraham-vrrp-unicast/,2026-09-11,
draft-acosta-deepspace-celestial-bodies-registry-02,draft-acosta-deepspace-celestial-bodies-registry,2,new-draft,ignored_after_review,ignored_after_review,0,none,Defining a Celestial Bodies Reference Framework for Deep Space Internet Addressing,"This document highlights the architectural requirement within
   Deepspace/TIPTOP protocols to utilize an external, standardized
   reference framework for celestial objects, functioning as an
   equivalent to ISO 3166 for interplanetary networking.  To avoid
   operational overhead and duplication of effort, this framework defers
   the definitions, naming, and tracking of celestial entities directly
   to the International Astronomical Union (IAU) and the Minor Planet
   Center (MPC).  This document outlines how these external identifiers
   guide hierarchical address allocation without requiring IANA to
   maintain a dedicated astronomical nomenclature registry.  The
   ultimate objective is to establish a clear definition of what
   constitutes a valid Celestial Body for networking purposes.",https://datatracker.ietf.org/doc/draft-acosta-deepspace-celestial-bodies-registry/,2026-09-11,
draft-admnr-lsr-igp-measurement-group-04,draft-admnr-lsr-igp-measurement-group,4,new-draft,ignored_after_review,ignored_after_review,0,none,Advertising IGP Active Measurement Groups in Router Capabilities,"This document defines IGP capability advertisements for measurement
   group membership for Active Measurement Protocols (AMPs) such as
   TWAMP and STAMP.  An IS-IS capability sub-TLV is defined for IS-IS
   and an OSPF Router Information (RI) LSA TLV is defined for OSPFv2 and
   OSPFv3.  The mechanism allows IGP routers to discover other routers
   participating in different measurement groups, enabling automatic
   discovery of measurement endpoints throughout an IS-IS or OSPF
   routing domain.  The solution uses a Group ID to identify measurement
   group membership, where the same interface address (IPv4 or IPv6) may
   be used for multiple measurement groups.  A corresponding BGP - Link
   State (BGP-LS) node-level attribute is defined to distribute
   measurement group membership beyond a single IGP domain.",https://datatracker.ietf.org/doc/draft-admnr-lsr-igp-measurement-group/,2026-09-11,
draft-alhemeiri-wathiqa-pqc-ers-01,draft-alhemeiri-wathiqa-pqc-ers,1,new-draft,monitor,trust_infrastructure,6,none,Post-Quantum Evidence Records with Algorithm Agility (Wathiqa Profile),"This document describes an evidence-record format for the long-term,
   verifiable preservation of digitally-signed data across the migration
   to post-quantum cryptography.  It builds on the Evidence Record
   Syntax (ERS) of RFC 4998 and adds an explicit *algorithm-agility*
   extension: a record is a chain of signed attestations in which each
   link re-witnesses the data under a fresh signature primitive and
   commits to the prior link, so that the authenticity of the data
   survives the cryptographic break of any single primitive.  It
   specifies the canonical hashing that makes a record reproducibly
   verifiable across independent implementations, the authenticated
   temporal binding that places each link in time (an append-only
   transparency log à la RFC 6962, whose signed inclusion receipt is
   _not-after_ evidence), and the verification procedure.  A per-link
   beacon anchor records _not-before_ evidence: from wire version 3 it
   is authenticated against the beacon's hash chain, with the beacon's
   classical pulse signature as defence in depth; the Security
   Considerations say which assumption each check rests on.",https://datatracker.ietf.org/doc/draft-alhemeiri-wathiqa-pqc-ers/,2026-09-11,
draft-anjum-nmop-anomaly-detection-evaluation-02,draft-anjum-nmop-anomaly-detection-evaluation,2,new-draft,ignored_after_review,ignored_after_review,0,none,Evaluation Methodology for Network Anomaly Detection,"The Network Management Operations (NMOP) working group has adopted
   documents describing an architecture, an operational lifecycle, and a
   semantics for network anomaly detection.  Those documents direct
   implementers to minimize false positives and false negatives, but do
   not define how the accuracy of an anomaly detection implementation is
   to be measured, compared, or tracked over time.  This document
   describes an evaluation methodology for anomaly detectors operating
   on network and infrastructure telemetry, whether the detector is
   rule-based, statistical, or machine-learning-based: the metrics to
   report and their known failure modes, a benchmarking procedure based
   on controlled fault injection and replay, ground-truth labeling and
   scoring across multiple telemetry signals, and the properties a
   benchmark dataset needs to support reproducible, comparable
   evaluation.  The methodology is informational and complements the
   adopted NMOP anomaly-detection documents.",https://datatracker.ietf.org/doc/draft-anjum-nmop-anomaly-detection-evaluation/,2026-09-11,
draft-arsentev-agent-run-metrics-00,draft-arsentev-agent-run-metrics,0,new-draft,monitor,adjacent_watchlist,5,none,Agent Run Metrics: A JSON Interchange Format for Resource Accounting of Language-Model Agent Runs,"Autonomous software agents driven by large language models execute
   multi-step runs in which the same conversational context is
   retransmitted to a model on every step.  The resulting resource
   consumption is dominated by repeated input rather than by generated
   output, and it is reported today in mutually incompatible, vendor-
   specific shapes.  This document defines Agent Run Metrics, a JSON
   interchange format that describes the resource consumption of a
   single agent run and of its constituent steps, together with a small
   set of derived quantities whose computation is specified exactly.  It
   states normatively that one reported step corresponds to one
   completed model invocation, so that the several records a runtime may
   write while a single response is produced are not mistaken for
   several invocations, and it defines how the consumption of delegated
   sub-runs is attributed without being counted twice.  The format
   carries counters, timing and cost attribution only; it deliberately
   excludes prompt and completion content.  This document also registers
   the associated media type and creates IANA registries for extensible
   enumerations.",https://datatracker.ietf.org/doc/draft-arsentev-agent-run-metrics/,2026-09-11,
draft-arsentev-llm-context-discovery-00,draft-arsentev-llm-context-discovery,0,new-draft,monitor,adjacent_watchlist,5,none,Discovery and Retrieval of Publisher-Curated Context Files for Large Language Model Consumers,"Publishers have begun to serve a curated, plain-text summary of a web
   origin intended for consumption by large language models and by the
   crawlers that feed them, most visibly under the de facto file name
   ""llms.txt"".  The practice has no specification, no media type, and —
   of direct operational consequence — no discovery mechanism: a
   consumer that does not already guess the path cannot learn that such
   a file exists.

   This document specifies discovery and retrieval for publisher-curated
   context files.  It defines the well-known URI ""llm-context"", the link
   relation type ""llm-context"", and an extension record for the robots
   exclusion protocol, so that a publisher may advertise a context file
   by three independent paths and a consumer may find it without
   guessing.  It specifies a two-tier arrangement of an index resource
   and optional detail resources, states conditional-request and size
   requirements that keep retrieval affordable for both parties, and
   describes the relationship of this mechanism to the robots exclusion
   protocol, to sitemaps, and to work in progress on expressing AI usage
   preferences.

   This document also reports measurements from an operational
   deployment in which twenty crawlers operated by search and language-
   model providers issued 44,005 requests to a host over fifteen days
   without once retrieving the context file the host was serving, while
   the same crawlers retrieved that host's robots.txt 577 times in the
   three days after the context file was deployed.  The absence of a
   discovery mechanism, rather than the absence of interest, is the
   hypothesis this document acts upon.",https://datatracker.ietf.org/doc/draft-arsentev-llm-context-discovery/,2026-09-11,
draft-bcht-data-truck-transport-00,draft-bcht-data-truck-transport,0,new-draft,ignored_after_review,ignored_after_review,0,none,Data Truck Transport Protocol,"Large-scale data transfers may be affected by bandwidth limitations
   and network instability, which can make network-based data transfer
   inefficient.  DTTP provides an alternative data transfer method for
   such situations.

   DTTP uses physical transportation to carry Storage Media containing
   the Payload.  A physical vehicle is used as the Transmission Medium
   for transporting the Storage Media between the Sender and the
   Receiver.",https://datatracker.ietf.org/doc/draft-bcht-data-truck-transport/,2026-09-11,
draft-bertoldi-regext-rdap-reliability-scoring-02,draft-bertoldi-regext-rdap-reliability-scoring,2,new-draft,ignored_after_review,ignored_after_review,0,none,RDAP Extension for Structured Reliability Assessment Metadata,"This document proposes an extension to the Registration Data Access
   Protocol (RDAP) that enables the representation and exchange of
   structured reliability assessment metadata for registrars and domain
   names.  The extension defines a structured assessment envelope
   through which an RDAP server can expose assessment results produced
   by a registry, registrar, or third-party assessor in a common,
   machine-readable format within RDAP responses.

   The extension standardizes how assessment results are transported and
   referenced, not how they are computed.  Scoring methodologies,
   thresholds, criteria, and governance frameworks are intentionally
   left to the operational and policy layer.  This document does,
   however, place requirements on the specification of any scheme whose
   results are intended for publication through RDAP, because publishing
   an evaluative judgement about an identified party without safeguards
   for notification, remediation, and contestation is not a safe
   practice.",https://datatracker.ietf.org/doc/draft-bertoldi-regext-rdap-reliability-scoring/,2026-09-11,
draft-besleaga-sustainability-wellknown-06,draft-besleaga-sustainability-wellknown,6,new-draft,ignored_after_review,ignored_after_review,0,none,The 'sustainability-data' Well-Known URI,"This document defines the ""sustainability-data"" well-known URI.  This
   URI provides a uniform, out-of-band convention for web servers and
   digital services to publish aggregated environmental impact, energy
   consumption, and carbon footprint metrics for a declared reporting
   subject -- typically the publishing origin itself.

   The convention publishes a single, cacheable JSON document per
   origin, described by formal schemas and discoverable at a fixed
   location without prior arrangement, so that environmental disclosures
   can be located, validated, and ingested automatically.  Publication
   is voluntary, and the metrics are self-asserted claims of the
   publisher, linked to the publisher's methodology and supporting
   evidence.",https://datatracker.ietf.org/doc/draft-besleaga-sustainability-wellknown/,2026-09-11,
