versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-agent-gw-02,draft-agent-gw,2,new-draft,adjacent_watchlist,ignored_after_review,2,none,Agent Communication Gateway for Semantic Routing and Working Memory,"This document presents an architectural framework for an Agent
   Communication Gateway (Agent-GW), designed to support large-scale,
   heterogeneous, and dynamic multi-agent collaboration across
   administrative and protocol boundaries.

   As agents evolve from isolated entities to a collaborative digital
   workforce, the infrastructure must transition from rigid, endpoint-
   based connectivity to intent-based interaction.  This draft proposes
   Agent-GW as an infrastructure hub that provides native primitives for
   Semantic Routing (dispatching tasks by intent and capability),
   Working Memory (shared structured context across multi-step
   workflows), automated protocol adaptation (normalizing heterogeneous
   interfaces into a unified agent-facing protocol), oracle-free agent
   evaluation, and collaborative inference acceleration via a Knowledge
   Delivery Network (KDN).

   Beyond a single-gateway deployment, this document defines a
   hierarchical architecture for wide-area, multi-domain agent networks:
   three gateway tiers (access, domain, and inter-domain).  It describes
   which traffic classes traverse which tiers on both the data plane and
   the control plane, and specifies cross-domain semantic routing, name
   resolution, resilience, and operational considerations.",https://datatracker.ietf.org/doc/draft-agent-gw/,2026-07-19,
draft-akhavain-moussa-dawn-problem-statement-05,draft-akhavain-moussa-dawn-problem-statement,5,new-draft,adjacent_watchlist,ignored_after_review,2,none,"Problem Statement for the Discovery of Agents, Workloads, and Named Entities (DAWN)","Interacting entities such as agents, tasks, users, workloads, data,
   compute, etc., in AI ecosystem/network are proliferating, yet there
   is no standardised way to discover what entities exist, what
   attributes such as skills, capabilities, physical characteristics,
   etc., they posses, what services they offer, or how to reach them
   across organisational boundaries.

   Discovery today relies on proprietary directories or manual
   configuration, creating fragmented ecosystems that prevent cross-
   domain collaboration.

   This document describes the problem space that motivates Discovery of
   Agents, Workloads, and Named Entities (DAWN).  It clarifies the scope
   of work within entity ecosystems, identifies why current approaches
   are insufficient, and outlines the challenges a standardised
   discovery mechanism must address.  It does not propose a specific
   solution or protocol.",https://datatracker.ietf.org/doc/draft-akhavain-moussa-dawn-problem-statement/,2026-07-19,
draft-becker-cnsa2-smime-profile-04,draft-becker-cnsa2-smime-profile,4,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for Secure/Multipurpose Internet Mail Extensions (S/MIME),"This document defines a base profile of S/MIME for use with the US
   Commercial National Security Algorithm (CNSA) 2.0 Suite, a
   cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ S/MIME.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-smime-profile/,2026-07-19,
draft-becker-cnsa2-tls-profile-05,draft-becker-cnsa2-tls-profile,5,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for TLS 1.3,"This document defines a base profile of TLS 1.3 which is compliant
   with the US Commercial National Security Algorithm (CNSA) 2.0 Suite,
   a cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ TLS 1.3.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-tls-profile/,2026-07-19,
draft-beeram-mpls-rsvp-sr-00,draft-beeram-mpls-rsvp-sr,0,new-draft,ignored_after_review,ignored_after_review,0,none,Signaling RSVP-TE Tunnels on an SR-MPLS Forwarding Plane Using Adjacency Segment Identifiers,"RFC 8577 introduced the concept of signaling RSVP-TE tunnels on a
   shared MPLS forwarding plane using preinstalled ""TE link labels"".
   Those labels are functionally equivalent to Segment Routing (SR)
   Adjacency Segment Identifiers (Adj-SIDs) but are allocated and
   distributed solely via RSVP-TE signaling.

   This document extends RFC 8577 to use SR-MPLS Adjacency SIDs that are
   advertised by the IGP as the forwarding-plane labels for RSVP-TE
   tunnels.  It restricts scope to per-link Adj-SIDs and defines the
   signaling procedures and protocol extensions required to couple the
   RSVP-TE control plane with the native SR-MPLS forwarding plane.",https://datatracker.ietf.org/doc/draft-beeram-mpls-rsvp-sr/,2026-07-19,
draft-bertoldi-regext-rdap-reliability-scoring-01,draft-bertoldi-regext-rdap-reliability-scoring,1,new-draft,ignored_after_review,ignored_after_review,0,none,RDAP Extension for Structured Reliability Assessment Metadata,"This document proposes an extension to the Registration Data Access
   Protocol (RDAP) that enables the representation and exchange of
   structured reliability assessment metadata for registrars and domain
   names.  The extension defines a structured assessment envelope
   through which an RDAP server can expose assessment results produced
   by a registry, registrar, or third-party assessor in a common,
   machine-readable format within RDAP responses.

   The extension standardizes how assessment results are transported and
   referenced, not how they are computed.  Scoring methodologies,
   thresholds, criteria, and governance frameworks are intentionally
   left to the operational and policy layer.",https://datatracker.ietf.org/doc/draft-bertoldi-regext-rdap-reliability-scoring/,2026-07-19,
draft-bu-agentproto-security-principal-binding-03,draft-bu-agentproto-security-principal-binding,3,new-draft,read_now,core_identity,15,none,Security Principal and Verifier Binding for Agent Communication Protocols,"Agent communication protocols often carry claims about user
   authority, agent instance identity, tool or external-resource
   identity, delegation state, session continuity, and action evidence.
   These claims have different verifiers, freshness requirements,
   failure modes, and security consequences.  If they are collapsed into
   a single token, identity label, session identifier, or audit record,
   protocol text can accidentally imply more authority or accountability
   than the receiver can actually verify.

   This document defines a verifier-facing model for separating those
   claims.  It provides a reusable matrix format that protocol authors
   can use to state, for each security-relevant claim, which field
   carries it, which party verifies it, what binding or freshness rule
   applies, what failure behavior is required when the claim is absent,
   stale, inconsistent, or not verifiable, and what constrained result
   an application may consume after successful verification.  It also
   separates specification status, implementation status, and evidence
   type so that reviewers can distinguish current protocol text,
   implementation evidence, inherited mechanisms, and architectural
   assumptions.  The document is protocol-neutral.  It is intended to
   help compare candidate agent communication drafts and to provide
   security-considerations and requirements text for agent session and
   delegation binding.",https://datatracker.ietf.org/doc/draft-bu-agentproto-security-principal-binding/,2026-07-19,
draft-carpenter-anima-grasp-rendezvous-00,draft-carpenter-anima-grasp-rendezvous,0,new-draft,adjacent_watchlist,ignored_after_review,2,none,Using GRASP as an Agent Rendezvous Mechanism,"This document describes how the GeneRic Autonomic Signaling Protocol
   (GRASP) defined by RFC 8990 may be used as a rendezvous mechanism for
   one Autonomic Service Agent to find another, and then to establish a
   generic communication channel between them.  Such a channel could be
   used for any form of agent-to-agent (A2A) communication, not limited
   to GRASP exchanges.",https://datatracker.ietf.org/doc/draft-carpenter-anima-grasp-rendezvous/,2026-07-19,
draft-cheng-dmm-srv6-6g-up-requirements-00,draft-cheng-dmm-srv6-6g-up-requirements,0,new-draft,adjacent_watchlist,ignored_after_review,2,none,Requirements of SRv6 for the 6G User Plane,"This document leverages the five standardized 6G service scenarios
   defined in 3GPP TR 22.870—multi-agent collaborative communication,
   compute-network integration, integrated sensing and communication
   (ISAC), network digital twin (NDT), and wide-area deterministic
   networking—as core business baselines.  It systematically analyzes
   the multi-dimensional stringent user-plane requirements introduced by
   next-generation mobile systems.  This work further dissects inherent
   technical limitations within the 5G GTP-U point-to-point tunnel
   architecture that render it incapable of accommodating dynamic 6G
   service characteristics.  Based on the above analysis, this draft
   illustrates the inherent programmability benefits provided by SRv6,
   and accordingly establishes a suite of standardization requirements
   for SRv6 to serve as the underlay forwarding protocol of the 6G user
   plane.",https://datatracker.ietf.org/doc/draft-cheng-dmm-srv6-6g-up-requirements/,2026-07-19,
draft-cheng-spring-srv6-for-ai-network-01,draft-cheng-spring-srv6-for-ai-network,1,new-draft,adjacent_watchlist,core_identity,2,none,A SRv6 Traffic Engineering Application for AI Network,"AI applications require fast processing and responses. Traffic using
   RoCEv2 has low entropy for ECMP. At the same time, AI elephant flows
   are predictable. Traffic engineering technology for AI backend
   networks becomes a possible solution. SRv6 TE can start from the
   host side, making SRv6 source routing and traffic path control from
   the host side an optional solution.

   This document presents a AI network Traffic Engineering (TE)
   application scenario for handling link faults and traffic congestion
   issues in data centers, based on Segment Routing over IPv6 (SRv6)
   and Compressed Segment Identifier (CSID). The application scenario
   uses SRv6 CSID Network Programming to directly install all
   forwarding paths on the head-end device. When a data center
   experiences a link fault or traffic congestion, the head-end device
   switches the forwarding path to another optimal path for avoiding
   the location of link fault or traffic congestion, ensuring optimal
   AI data flow forwarding.",https://datatracker.ietf.org/doc/draft-cheng-spring-srv6-for-ai-network/,2026-07-19,
