versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-admnr-lsr-igp-measurement-group-02,draft-admnr-lsr-igp-measurement-group,2,new-draft,ignored_after_review,ignored_after_review,0,none,Advertising IGP Measurement Group using TLV,"This document defines an IS-IS capability sub-TLV for advertising
   measurement group membership for Active Measurement Protocols (AMPs)
   such as TWAMP and STAMP.  The mechanism allows IGP routers to
   discover other routers participating in different measurement groups,
   enabling automatic discovery of measurement endpoints across IGP
   areas.  The solution uses interface addresses (IPv4 or IPv6) to
   identify measurement group membership, where the same interface
   address may be used for multiple measurement groups.",https://datatracker.ietf.org/doc/draft-admnr-lsr-igp-measurement-group/,2026-07-12,
draft-ageneau-ccwg-ndtc-02,draft-ageneau-ccwg-ndtc,2,new-draft,ignored_after_review,ignored_after_review,0,none,Network Delivery Time Control,"This document describes Network Delivery Time Control (NDTC), a rate
   adaptation algorithm for real-time video streaming suited for
   interactive applications like cloud gaming.  NDTC leverages the Frame
   Dithering Available Capacity Estimation (FDACE) heuristic, which
   estimates available path capacity without inducing congestion.  The
   algorithm dynamically adjusts frame sizes and transmission times to
   ensure timely delivery, while also responding to conventional
   congestion signals.",https://datatracker.ietf.org/doc/draft-ageneau-ccwg-ndtc/,2026-07-12,
draft-ajp-spring-srv6-mpte-00,draft-ajp-spring-srv6-mpte,0,new-draft,ignored_after_review,ignored_after_review,0,none,SRv6 for Multipath Traffic Engineering,"A Multipath Traffic Engineered Directed Acyclic Graph (MPTED) tunnel
   is a Traffic Engineering (TE) construct that enables weighted load
   balancing of unicast traffic across a constrained set of paths
   optimized for an objective.

   This document is informational and describes one realization approach
   for applying SRv6 semantics to MPTE, based on the Multipath Traffic
   Engineering Internet-Draft (draft-kompella-teas-mpte).  It
   summarizes associated procedures, lifecycle, management, and
   forwarding behavior.

   This document applies existing SRv6 architecture and semantics to
   MPTE without defining new SRv6 endpoint behaviors or signaling
   protocols.  It focuses on data-plane realization using existing
   forwarding instructions.",https://datatracker.ietf.org/doc/draft-ajp-spring-srv6-mpte/,2026-07-12,
draft-ali-6man-srv6-vpn-icmp-error-handling-04,draft-ali-6man-srv6-vpn-icmp-error-handling,4,new-draft,ignored_after_review,ignored_after_review,0,none,ICMP Error Handling in SRv6 based VPN Networks,"The document specifies procedures for handling ICMP error in
   SRv6-based Virtual Private Network (VPN).",https://datatracker.ietf.org/doc/draft-ali-6man-srv6-vpn-icmp-error-handling/,2026-07-12,
draft-ali-opsawg-yang-protobuf-problem-statement-00,draft-ali-opsawg-yang-protobuf-problem-statement,0,new-draft,ignored_after_review,ignored_after_review,0,none,Problem Statement: YANG Modeling for Protocol Buffer Based Network APIs,"Network devices increasingly expose management, telemetry, and
   dynamic service interfaces using gRPC and Protocol Buffers.  Many of
   these interfaces carry ephemeral or runtime state that is not
   intended to be stored as persistent configuration.  At the same time,
   the IETF has standardized YANG as the primary data modeling language
   for network management and operations.  This document describes the
   problem space and identifies questions for the IETF community
   regarding the role of YANG in defining interoperable Protocol Buffer
   based APIs.",https://datatracker.ietf.org/doc/draft-ali-opsawg-yang-protobuf-problem-statement/,2026-07-12,
draft-ali-pce-implicit-tls-profile-00,draft-ali-pce-implicit-tls-profile,0,new-draft,ignored_after_review,ignored_after_review,0,none,A Policy-Driven Implicit TLS Transport Profile for PCEP,"RFC 8253 specifies the use of Transport Layer Security (TLS) for the
   Path Computation Element Communication Protocol (PCEP) by negotiating
   TLS using the PCEP StartTLS message exchange.  This document
   specifies a deployment profile for PCEP in which TLS is initiated
   immediately following TCP connection establishment based on local
   policy.

   This document is intended to simplify deployments where secure
   transport is mandatory.",https://datatracker.ietf.org/doc/draft-ali-pce-implicit-tls-profile/,2026-07-12,
draft-autocrypt-openpgp-v2-cert-03,draft-autocrypt-openpgp-v2-cert,3,new-draft,ignored_after_review,ignored_after_review,0,none,Autocrypt v2 OpenPGP Certificates and Transferable Secret Keys,"This document describes the ""Autocrypt v2 Certificate"", a standard
   structure for an OpenPGP certificate for Internet messaging.  It
   offers defense against store-now-decrypt-later attacks from quantum
   computers through post-quantum hybrid cryptography.  It also enables
   reliable deletion (""Forward Secrecy"") of received messages even when
   adversaries capture encrypted messages in transit and later
   compromise the user's message archive and secret keys.  The design
   uses deterministically ratcheted rotating encryption subkeys with
   predictable expiration combined with coordinated secret key material
   destruction.  This document also describes the structure, use, and
   maintenance of the OpenPGP Transferable Secret Key that corresponds
   with the Autocrypt v2 Certificate.",https://datatracker.ietf.org/doc/draft-autocrypt-openpgp-v2-cert/,2026-07-12,
draft-bdnr-rats-trustworthy-credentials-01,draft-bdnr-rats-trustworthy-credentials,1,new-draft,read_now,trust_infrastructure,11,none,Trustworthy Enrollment of Secure Credentials,"To be written last

   There is a large class of ""RATS-Unaware"" Relying Parties (RUPs) that
   Attesters nevertheless need to interoperate with.  Existing deployed
   services, which precede the introduction of Remote Attestation, are
   often difficult to change/update in significant ways due to
   regulatory and cryptographic review policies.  Yet there are
   significant advantages if clients can be incrementally updated in the
   trustworthiness of the platform.

   This document details a protocol by which the trusthworthiness of an
   Attesters is reviewed as part of the process of it being provided
   with some form of an Identity Document (a key, or a credential) to
   authenticate to RUPs.

   This specification illustrates how the RATS Architecture can be
   applied to interoperate with RUPs by providing Attesters with such
   Identity Documents.",https://datatracker.ietf.org/doc/draft-bdnr-rats-trustworthy-credentials/,2026-07-12,
draft-becker-cnsa2-smime-profile-03,draft-becker-cnsa2-smime-profile,3,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for Secure/Multipurpose Internet Mail Extensions (S/MIME),"This document defines a base profile of S/MIME for use with the US
   Commercial National Security Algorithm (CNSA) 2.0 Suite, a
   cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ S/MIME.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-smime-profile/,2026-07-12,
draft-becker-cnsa2-ssh-profile-04,draft-becker-cnsa2-ssh-profile,4,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for SSH,"This document defines a base profile of SSH for use with the US
   Commercial National Security Algorithm (CNSA) 2.0 Suite, a
   cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ SSH.  It is also appropriate for all other U.S.  Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-ssh-profile/,2026-07-12,
draft-becker-cnsa2-tls-profile-04,draft-becker-cnsa2-tls-profile,4,new-draft,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for TLS 1.3,"This document defines a base profile of TLS 1.3 which is compliant
   with the US Commercial National Security Algorithm (CNSA) 2.0 Suite,
   a cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ TLS 1.3.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-tls-profile/,2026-07-12,
draft-beeram-spring-rsvp-sr-mpls-00,draft-beeram-spring-rsvp-sr-mpls,0,new-draft,ignored_after_review,ignored_after_review,0,none,Signaling RSVP-TE Tunnels on an SR-MPLS Forwarding Plane Using Adjacency Segment Identifiers,"RFC 8577 introduced the concept of signaling RSVP-TE tunnels on a
   shared MPLS forwarding plane using preinstalled ""TE link labels"".
   Those labels are functionally equivalent to Segment Routing (SR)
   Adjacency Segment Identifiers (Adj-SIDs) but are allocated and
   distributed solely via RSVP-TE signaling.

   This document extends RFC 8577 to use SR-MPLS Adjacency SIDs that are
   advertised by the IGP as the forwarding-plane labels for RSVP-TE
   tunnels.  It restricts scope to per-link Adj-SIDs and defines the
   signaling procedures and protocol extensions required to couple the
   RSVP-TE control plane with the native SR-MPLS forwarding plane.",https://datatracker.ietf.org/doc/draft-beeram-spring-rsvp-sr-mpls/,2026-07-12,
draft-beeram-spring-rsvp-srv6-00,draft-beeram-spring-rsvp-srv6,0,new-draft,adjacent_watchlist,ignored_after_review,2,none,Signaling RSVP-TE Tunnels on an SRv6 Forwarding Plane Using End.X Segment Identifiers,"RFC 8577 defines mechanisms to signal RSVP-TE tunnels on a shared
   MPLS forwarding plane by introducing the notion of per-TE link labels
   that are functionally equivalent to SR-MPLS adjacency segments.  This
   document extends that work to the SRv6 data plane, defining the
   signaling extensions and procedures necessary to establish RSVP-TE
   tunnels that utilize SRv6 Segment Identifiers (SIDs) for forwarding.

   This document specifies how SRv6 End.X SIDs serve as TE link SIDs,
   defines new RSVP signaling extensions for carrying SRv6 SIDs,
   describes TE path segment-list construction procedures at the
   ingress, and adapts the delegation mechanisms of RFC 8577 to use SRv6
   Binding SIDs.  The result couples the traffic engineering
   capabilities of the RSVP-TE control plane with the native IPv6
   forwarding of SRv6.",https://datatracker.ietf.org/doc/draft-beeram-spring-rsvp-srv6/,2026-07-12,
