versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-acosta-crypto-agility-manifest-01,draft-acosta-crypto-agility-manifest,1,new-draft,read_now,trust_infrastructure,7,none,A Well-Known URI and JSON Format for Publishing Cryptographic Posture (the Crypto-Agility Manifest),"This document defines a discoverable, machine-readable JSON document,
   the crypto-agility manifest, that a website or source repository
   publishes at the well-known URI ""/.well-known/crypto-agility.json"" to
   declare its cryptographic posture: a readiness summary, a compact
   Cryptography Bill of Materials (CBOM) summary, an optional link to a
   posture attestation, the migration policy it measures itself against,
   and an optional self-declared conformance statement with justified
   exceptions.  The manifest lets an automated consumer, such as an AI
   coding agent, a continuous-integration bot, or an auditor's tool,
   discover a project's crypto posture the way it already discovers a
   security contact from ""security.txt"".  The manifest is a public,
   self-reported claim; it is not a proof.  It is intended to
   complement, not replace, a full CBOM inventory, serving as the CBOM's
   public-facing discovery counterpart.

   This document is a proposal.  It is not an IETF product and is not a
   standard of any kind.",https://datatracker.ietf.org/doc/draft-acosta-crypto-agility-manifest/,2026-08-07,
draft-agentic-ai-usecases-requirements-01,draft-agentic-ai-usecases-requirements,1,new-draft,read_now,core_identity,13,none,Agentic AI Use Cases and Requirements,"This document describes use cases for agentic AI communication
   systems and derives protocol requirements from those use cases.  The
   requirements are intended to guide IETF standardization work on
   protocols in the context of agent-to-agent communication, agent-to-
   tool communication, with focus on multimodal communication, session
   management, discovery, communication security, agent identity and
   authentication.",https://datatracker.ietf.org/doc/draft-agentic-ai-usecases-requirements/,2026-08-07,
draft-altanai-aipref-realtime-protocol-bindings-01,draft-altanai-aipref-realtime-protocol-bindings,1,new-draft,monitor,ai_infrastructure,5,none,AI Preferences for Real-Time Protocol Bindings,"This document defines how Artificial Intelligence (AI) preference
   expressions are bound to signaling and media protocols used for real-
   time, session-based communications such as the Session Initiation
   Protocol (SIP) and associated Session Description Protocol (SDP)
   offers.  It specifies a reusable binding model, concrete SIP header
   field conventions, and SDP attributes that allow endpoints,
   intermediary services, and AI assistants to advertise, negotiate, and
   enforce requirements about AI-driven processing of session metadata,
   media control events, and telemetry.  The goal is to align real-time
   protocol behavior with the AI Preferences (AIPREF) vocabulary without
   disrupting existing call control semantics.",https://datatracker.ietf.org/doc/draft-altanai-aipref-realtime-protocol-bindings/,2026-08-07,
draft-altanai-moq-relay-geocode-02,draft-altanai-moq-relay-geocode,2,new-draft,ignored_after_review,ignored_after_review,0,none,Geographic Location for Media over QUIC Relays,"This document defines a mechanism for Media over QUIC (MoQ) relays to
   advertise their geographic location (geocode) and related path
   metrics.  Some clients require their media data to remain locally or
   geo-fenced within specific jurisdictions for privacy and security
   compliance (e.g., GDPR, HIPAA, or sector-specific regulations).  This
   mechanism enables service providers to track the geographic path of
   media packets through the relay mesh and to enforce geo-fencing
   policies.  It supports Geo-Distributed Orchestration and Routing
   (GDOR), data residency compliance, latency optimization, and relay
   selection.  The specification includes optional IATA airport codes as
   human-readable geographic identifiers for major relay locations.",https://datatracker.ietf.org/doc/draft-altanai-moq-relay-geocode/,2026-08-07,
draft-altanai-tsv-multipath-nested-tunnels-01,draft-altanai-tsv-multipath-nested-tunnels,1,new-draft,ignored_after_review,ignored_after_review,0,none,Congestion-Aware Multipath Tunnel Selection for Transport Services,"This document addresses the transport-layer challenges of path
   selection in environments with multiple available tunneling options
   and congestion control mechanisms.  It identifies congestion control
   conflicts that arise from nested tunneling protocols and proposes a
   congestion-aware multipath tunnel selection algorithm that conforms
   to the guidelines established in [RFC9599] for adding congestion
   notification to protocols that encapsulate IP.  The proposed approach
   considers Explicit Congestion Notification (ECN) propagation,
   transport protocol characteristics, and network conditions to
   optimize path selection while avoiding multilevel congestion control
   issues.  This work aligns with current Transport and Services Working
   Group efforts on Non-Queue-Building (NQB) behaviors, careful
   congestion control resume, and multipath transport protocols.",https://datatracker.ietf.org/doc/draft-altanai-tsv-multipath-nested-tunnels/,2026-08-07,
draft-benaudis-iic-credential-00,draft-benaudis-iic-credential,0,new-draft,read_now,core_identity,7,none,"The Internet Identity Card (IIC) Credential Format: A Self-Contained, Offline-Verifiable Identity Credential with Hybrid Classical and Post-Quantum Signatures","This document describes the Internet Identity Card (IIC) credential
   format, version 9.0: a digital identity credential implemented as a
   single self-contained HTML file that can be generated, stored,
   transferred, and cryptographically verified entirely offline, without
   servers, brokers, or network connectivity.  Identity data is
   encrypted with AES-256-GCM under keys derived by Argon2id;
   authenticity is provided by a hybrid signature combining ECDSA P-256
   with ML-DSA-65 (NIST FIPS 204) under a crypto-agile suite registry;
   and integrity is provided by an embedded SHA-256 self-check over a
   canonical serialization of the document.  Each exported credential
   embeds its own verification engine, so verification requires only a
   standard web browser.  This document is published for informational
   purposes, to describe a deployed format whose underlying
   constructions are disclosed as open prior art.",https://datatracker.ietf.org/doc/draft-benaudis-iic-credential/,2026-08-07,
draft-bezerra-anchors-command-provenance-01,draft-bezerra-anchors-command-provenance,1,new-draft,read_now,core_identity,11,none,Anchors: Post-Quantum Command Provenance for Autonomous Machine Links,"Autonomous machines such as uncrewed aircraft, ground robots, and
   spacecraft execute commands issued by human operators and,
   increasingly, by AI agents.  When an incident occurs, no independent
   evidence exists of which commands the machine received: conventional
   logs are mutable by the operating party, symmetric message
   authentication codes cannot demonstrate origin to a third party, and
   records signed with elliptic-curve cryptography lose their
   evidentiary value once cryptographically relevant quantum computers
   exist.

   This document defines the Anchor: a post-quantum digital signature
   over a compact commitment to a window of authenticated machine
   traffic.  An anchor chain constitutes a tamper-evident, non-
   repudiable record of what a machine was commanded to do and what it
   reported back, verifiable by any third party without trusting the
   operator, without network access at recording time, and with security
   that survives the quantum transition.  The construction is protocol-
   agnostic and is designed for bandwidth-constrained links where per-
   message post-quantum signatures are impractical.",https://datatracker.ietf.org/doc/draft-bezerra-anchors-command-provenance/,2026-08-07,
draft-bezerra-relay-auth-transparency-01,draft-bezerra-relay-auth-transparency,1,new-draft,adjacent_watchlist,core_identity,3,none,Authentication-Transparent Protocol Extensions in Middleware-Relayed Systems,"Protocol-aware middleware (relays, bridges, gateways) re-serializes
   messages at their protocol frame boundary, silently discarding any
   bytes appended outside that boundary.  Authentication material placed
   after the frame boundary by a sender is therefore stripped at every
   relay hop before reaching the receiver, with no error indication.
   This document identifies this behavior as a protocol design
   vulnerability class -- ""relay-transparent authentication stripping""
   -- demonstrates it with running code in three independent protocol
   stacks (MAVLink v2, ROS2/DDS CDR, and CAN/ISO-TP with a SecOC-unaware
   gateway), and specifies the architectural principle that
   authentication material must be carried as a first-class,
   independently addressable protocol unit to survive relay transit.
   Post-quantum signature sizes push authentication out of fixed fields
   and so create the precondition systematically; this revision reports
   three measured cases where they do not, because a transport that
   refuses to carry the oversized unit produces a loss of availability
   instead of a silent authentication bypass.",https://datatracker.ietf.org/doc/draft-bezerra-relay-auth-transparency/,2026-08-07,
draft-bonica-tcpm-tcp-ao-long-algs-05,draft-bonica-tcpm-tcp-ao-long-algs,5,new-draft,adjacent_watchlist,core_identity,3,none,Cryptographic Algorithms That Produce 256-bit MACs For Use With TCP-AO,"RFC5926 creates a list of cryptographic algorithms that can be used
   with TCP-AO.  This document expands that list, adding two Message
   Authentication Code (MAC) algorithms, HMAC-SHA256 and KMAC256.  For
   each MAC algorithm, a corresponding Key Derivation Function (KDF) is
   also added.

   The MAC algorithms described by this document produce 256-bit (i.e.,
   32-byte) MACs.  When 32-byte MACs are encoded in TCP-AO, the TCP-AO
   consumes 36 of the 40 bytes available for TCP options.",https://datatracker.ietf.org/doc/draft-bonica-tcpm-tcp-ao-long-algs/,2026-08-07,
draft-bortzmeyer-dnsop-poisonlicious-05,draft-bortzmeyer-dnsop-poisonlicious,5,new-draft,ignored_after_review,ignored_after_review,0,none,Synchronizing caches of DNS resolvers,"Networks of cooperating and mutually trusting DNS resolvers could
   benefit from cache sharing, where one resolver would distribute the
   result of a resolution to other resolvers.  This document
   standardizes a protocol to do so.",https://datatracker.ietf.org/doc/draft-bortzmeyer-dnsop-poisonlicious/,2026-08-07,
