versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-acosta-crypto-agility-manifest-00,draft-acosta-crypto-agility-manifest,0,new-draft,read_now,trust_infrastructure,7,none,A Well-Known URI and JSON Format for Publishing Cryptographic Posture (the Crypto-Agility Manifest),"This document defines a discoverable, machine-readable JSON document,
   the crypto-agility manifest, that a website or source repository
   publishes at the well-known URI ""/.well-known/crypto-agility.json"" to
   declare its cryptographic posture: a readiness summary, a compact
   Cryptography Bill of Materials (CBOM) summary, an optional link to a
   posture attestation, and the migration policy it measures itself
   against.  The manifest lets an automated consumer, such as an AI
   coding agent, a continuous-integration bot, or an auditor's tool,
   discover a project's crypto posture the way it already discovers a
   security contact from ""security.txt"".  The manifest is a public,
   self-reported claim; it is not a proof.  It is intended to
   complement, not replace, a full CBOM inventory, serving as the CBOM's
   public-facing discovery counterpart.

   This document is a proposal.  It is not an IETF product and is not a
   standard of any kind.",https://datatracker.ietf.org/doc/draft-acosta-crypto-agility-manifest/,2026-07-31,
draft-aiendpoint-ai-discovery-01,draft-aiendpoint-ai-discovery,1,new-draft,read_now,core_identity,15,none,The AI Discovery Endpoint: A Structured Mechanism for AI Agent Service Discovery and Capability Exposure,"This document defines a lightweight mechanism by which web services
   expose a machine-readable description of their capabilities to
   autonomous AI agents.  The mechanism consists of a well-known
   resource, served at ""/.well-known/ai"", that returns a structured JSON
   document describing the service's identity, available actions,
   authentication requirements, and operational hints optimized for
   large language model (LLM) token efficiency.

   The specification addresses the absence of a standardized method for
   AI agents to programmatically discover what a web service can do and
   how to invoke its capabilities, without resorting to parsing human-
   oriented documentation or HTML content.",https://datatracker.ietf.org/doc/draft-aiendpoint-ai-discovery/,2026-07-31,
draft-altanai-moq-relay-geocode-01,draft-altanai-moq-relay-geocode,1,new-draft,ignored_after_review,ignored_after_review,0,none,Geographic Location for Media over QUIC Relays,"This document defines a mechanism for Media over QUIC (MoQ) relays to
   advertise their geographic location (geocode) and related path
   metrics.  Some clients require their media data to remain locally or
   geo-fenced within specific jurisdictions for privacy and security
   compliance (e.g., GDPR, HIPAA, or sector-specific regulations).  This
   mechanism enables service providers to track the geographic path of
   media packets through the relay mesh and to enforce geo-fencing
   policies.  It supports Geo-Distributed Orchestration and Routing
   (GDOR), data residency compliance, latency optimization, and relay
   selection.  The specification includes optional IATA airport codes as
   human-readable geographic identifiers for major relay locations.",https://datatracker.ietf.org/doc/draft-altanai-moq-relay-geocode/,2026-07-31,
draft-amalj-sustain-shape-03,draft-amalj-sustain-shape,3,new-draft,ignored_after_review,ignored_after_review,0,none,Sustainability holistic API for Path Energy Evaluation (SHAPE),"This document describes an API to query a network regarding its
   Energy Traffic Ratio and other sustainability-related metrics for a
   given network path.",https://datatracker.ietf.org/doc/draft-amalj-sustain-shape/,2026-07-31,
draft-bandyopadhayaya-oauth-ciba-push-binding-00,draft-bandyopadhayaya-oauth-ciba-push-binding,0,new-draft,read_now,authorization,14,none,CIBA Binding for OAuth Push-Based Authentication Device Discovery,"A companion specification, ""Discovery and Device Lifecycle for OAuth
   Push-Based Authentication"", defines a generic, back-channel-protocol-
   agnostic device registration, attestation, and lifecycle layer for
   out-of-band OAuth 2.0 authenticator devices.  This document is the
   thin binding that lets a device registered under that specification
   be woken by OpenID Connect Client-Initiated Backchannel
   Authentication (CIBA) Core's authorization endpoint: one request
   parameter, one additive error code, and a statement of how CIBA's
   existing binding_message composes with the base document's
   interaction-type ceremony.  This document adds no new endpoints and
   no new discovery fields of its own.",https://datatracker.ietf.org/doc/draft-bandyopadhayaya-oauth-ciba-push-binding/,2026-07-31,
draft-bandyopadhayaya-oauth-push-device-00,draft-bandyopadhayaya-oauth-push-device,0,new-draft,read_now,authorization,14,none,Discovery and Device Lifecycle for OAuth Push-Based Authentication,"This document defines a discovery, registration, attestation, and
   device-lifecycle layer for out-of-band OAuth 2.0 authenticator
   devices, allowing a single spec-compliant authenticator application
   to register with, and receive push-based wake signals from, any
   conforming Authorization Server, without requiring the Authorization
   Server operator to build and distribute its own dedicated mobile
   application.  This document is intentionally agnostic to which back-
   channel authentication protocol ultimately consumes it; OpenID
   Connect Client-Initiated Backchannel Authentication (CIBA) Core is
   its first binding, defined in a separate companion document, but
   nothing in this document depends on CIBA or on OpenID Connect.",https://datatracker.ietf.org/doc/draft-bandyopadhayaya-oauth-push-device/,2026-07-31,
draft-belchior-satp-gateway-recovery-06,draft-belchior-satp-gateway-recovery,6,new-draft,ignored_after_review,ignored_after_review,0,none,Secure Asset Transfer Protocol (SATP) Gateway Crash Recovery Mechanism,"This memo describes the crash recovery mechanism for the Secure Asset
   Transfer Protocol (SATP).  The goal of this draft is to specify the
   message flow that implements a crash recovery mechanism, composed of
   self-healing and rollback sub-protocols.  The mechanism assures that
   gateways running SATP are able to recover faults, enforcing ACID
   properties for asset transfers across ledgers (i.e., double spend
   does not occur).",https://datatracker.ietf.org/doc/draft-belchior-satp-gateway-recovery/,2026-07-31,
draft-besleaga-sustainability-wellknown-05,draft-besleaga-sustainability-wellknown,5,new-draft,adjacent_watchlist,adjacent_watchlist,3,none,The 'sustainability-data' Well-Known URI,"This document defines the ""sustainability-data"" well-known URI.  This
   URI provides a uniform, out-of-band convention for web servers and
   digital services to publish aggregated environmental impact, energy
   consumption, and carbon footprint metrics for a declared reporting
   subject -- typically the publishing origin itself.

   By utilizing an asynchronous reporting model, this approach allows
   for transparent environmental accounting without the bandwidth and
   energy overhead associated with per-request HTTP headers.",https://datatracker.ietf.org/doc/draft-besleaga-sustainability-wellknown/,2026-07-31,
draft-boone-prompt-uri-scheme-01,draft-boone-prompt-uri-scheme,1,new-draft,read_now,core_identity,14,none,The 'prompt' URI Scheme for AI Agent Sessions and Prompts,"This document defines the prompt Uniform Resource Identifier (URI)
   scheme for identifying prompts within AI agent sessions.  A prompt
   URI encodes the agent identity, session identifier, and a timestamp
   sufficient to locate the originating prompt within an agent session
   log.  The scheme is intended for use in provenance records, audit
   trails, and cross-agent references where a human-readable, stable
   locator for a prompt interaction is required.

   This document also addresses the conditions under which multiple URIs
   MAY resolve to the same prompt and the conditions under which a
   single URI MAY be ambiguous with respect to the prompt it identifies.",https://datatracker.ietf.org/doc/draft-boone-prompt-uri-scheme/,2026-07-31,
draft-bubblefish-naalp-00,draft-bubblefish-naalp,0,new-draft,read_now,core_identity,15,none,N-AALP: The Native Agentic Application Layer Protocol,"The Native Agentic Application Layer Protocol (N-AALP) is an
   application-layer object protocol for autonomous software agents.
   Every N-AALP object is a deterministically encoded CBOR structure
   signed with COSE, carrying under one signature its content identity,
   its originating signer, a closed effect label that is an
   authorization input rather than a hint, optional approval and audit
   bindings, and its causal derivation.  Objects are transport-
   independent: the identical signed object is carried, with identical
   object-level guarantees, over the N-PAMP substrate, QUIC, WebSocket,
   or HTTP.  N-AALP defines a frozen envelope, a post-quantum signature
   profile (ML-DSA with an optional Ed25519 hybrid), a self-certifying
   identity with key rotation, a single-use approval ledger, a hash-
   chained audit and causal- ordering model with a federated higher
   tier, native streaming with a single per-stream commitment, foreign-
   protocol carriage by class, and twenty tiered channel surfaces.  This
   document is an Independent Submission and does not represent IETF
   consensus.",https://datatracker.ietf.org/doc/draft-bubblefish-naalp/,2026-07-31,
