versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-ajp-spring-srv6-mpte-01,draft-ajp-spring-srv6-mpte,1,new-version,ignored_after_review,ignored_after_review,0,none,SRv6 for Multipath Traffic Engineering,"A Multipath Traffic Engineered Directed Acyclic Graph (MPTED) tunnel
   is a Traffic Engineering (TE) construct that enables weighted load
   balancing of unicast traffic across a constrained set of paths
   optimized for an objective.

   This document is informational and describes one realization approach
   for applying SRv6 semantics to MPTE, based on the Multipath Traffic
   Engineering as described in Internet-Draft (draft-kompella-teas-
   mpte).  It summarizes associated procedures, lifecycle, management,
   and forwarding behavior.

   This document applies existing SRv6 architecture and semantics to
   MPTE without defining new SRv6 Endpoint Behaviors or signaling
   protocols.  It focuses on data-plane realization using existing
   forwarding instructions.",https://datatracker.ietf.org/doc/draft-ajp-spring-srv6-mpte/,2026-07-21,
draft-akhavain-moussa-dawn-problem-statement-05,draft-akhavain-moussa-dawn-problem-statement,5,new-draft,adjacent_watchlist,ignored_after_review,2,none,"Problem Statement for the Discovery of Agents, Workloads, and Named Entities (DAWN)","Interacting entities such as agents, tasks, users, workloads, data,
   compute, etc., in AI ecosystem/network are proliferating, yet there
   is no standardised way to discover what entities exist, what
   attributes such as skills, capabilities, physical characteristics,
   etc., they posses, what services they offer, or how to reach them
   across organisational boundaries.

   Discovery today relies on proprietary directories or manual
   configuration, creating fragmented ecosystems that prevent cross-
   domain collaboration.

   This document describes the problem space that motivates Discovery of
   Agents, Workloads, and Named Entities (DAWN).  It clarifies the scope
   of work within entity ecosystems, identifies why current approaches
   are insufficient, and outlines the challenges a standardised
   discovery mechanism must address.  It does not propose a specific
   solution or protocol.",https://datatracker.ietf.org/doc/draft-akhavain-moussa-dawn-problem-statement/,2026-07-21,
draft-ali-pce-implicit-tls-profile-01,draft-ali-pce-implicit-tls-profile,1,new-version,ignored_after_review,ignored_after_review,0,none,A Policy-Driven Implicit TLS Transport Profile for PCEP,"RFC 8253 specifies the use of Transport Layer Security (TLS) for the
   Path Computation Element Communication Protocol (PCEP) by negotiating
   TLS using the PCEP StartTLS message exchange.  This document
   specifies a deployment profile for PCEP in which TLS is initiated
   immediately following TCP connection establishment based on local
   policy.

   This document is intended to simplify deployments where secure
   transport is mandatory.",https://datatracker.ietf.org/doc/draft-ali-pce-implicit-tls-profile/,2026-07-21,
draft-ambekar-oauth-epop-02,draft-ambekar-oauth-epop,2,new-draft,read_now,authorization,14,none,JSON Web Token (JWT) Profile for OAuth 2.0 Enveloped Proof of Possession (EPOP),"This specification defines a profile for OAuth 2.0 sender-constrained
   credentials in which authorization codes, access tokens, and refresh
   tokens are cryptographically bound to the client's private key as a
   single inseparable envelope.  Unlike existing mechanisms, EPOP
   provides proof-of-possession uniformly across both JWT and opaque
   access tokens, and across HTTP and non-HTTP transports.  The profile
   extends sender-constraining beyond HTTP to non-HTTP transports
   including MQTT, Kafka, the Model Context Protocol (MCP), gRPC, and
   SASL-based protocols such as those defined in [RFC7628].  It
   introduces atomic proof-of-possession key rotation, enabling clients
   to rotate key pairs without disrupting active sessions, and an
   offline-derived client nonce (cnonce) that eliminates the server-
   issued nonce round-trip required by existing mechanisms — enabling
   stateless proof validation critical for non-HTTP and high-throughput
   deployments.  Authorization servers, resource servers, and clients
   from different vendors can implement this profile interoperably.",https://datatracker.ietf.org/doc/draft-ambekar-oauth-epop/,2026-07-21,
draft-anderson-askew-cidvv-01,draft-anderson-askew-cidvv,1,new-draft,adjacent_watchlist,core_identity,3,none,Caller-ID Vouching and Vetting (CIDVV),"Caller-ID spoofing remains a significant problem in telephony,
   particularly across inter-domain and international call paths where
   identity frameworks may not yet be fully deployed.

   This document defines *Caller-ID Vouching and Vetting (CIDVV)*, a
   lightweight verification mechanism that lets the called party ask a
   simple question:",https://datatracker.ietf.org/doc/draft-anderson-askew-cidvv/,2026-07-21,
draft-araut-oauth-transactiontokens-bcp-00,draft-araut-oauth-transactiontokens-bcp,0,new-draft,read_now,authorization,9,none,OAuth Transaction Tokens Best Current Practice,"This document provides best current practices for implementing and
   deploying OAuth 2.0 Transaction Tokens as specified in draft-ietf-
   oauth-transaction-tokens.  Transaction Tokens (Txn-Tokens) enable
   workloads in a trusted domain to preserve and propagate user identity
   and authorization context across service boundaries during the
   processing of external programmatic requests.  This BCP addresses
   practical deployment considerations including token service
   architecture, size management, propagation patterns, validation
   strategies, and operational monitoring that are essential for secure
   and effective implementation in production environments.",https://datatracker.ietf.org/doc/draft-araut-oauth-transactiontokens-bcp/,2026-07-21,
draft-aravind-oauth-decision-subject-00,draft-aravind-oauth-decision-subject,0,new-draft,monitor,authorization,5,none,Decision-Subject Representation for Agent Authorization,"This document defines dsub, an OPTIONAL, descriptive claim naming the
   *decision subject*, the party an automated agent's action is taken
   _upon_, as distinct from the acting agent (act) and the delegating
   principal (sub).  Its purpose is *audit legibility*: letting a record
   name the party a decision concerns, which is the precondition for
   that record ever being made legible to them.  The claim is privacy-
   minimizing by construction and is NOT an input to the authorization
   decision; a Policy Decision Point MUST ignore it.  This document
   defines representation only.",https://datatracker.ietf.org/doc/draft-aravind-oauth-decision-subject/,2026-07-21,
draft-aravind-oauth-operator-of-record-00,draft-aravind-oauth-operator-of-record,0,new-draft,read_now,verifiable_claims,15,none,Operator-of-Record: an Origination Marker for Agent-Operated Presentations and Decisions,"This document requests registration of opr, an OPTIONAL, descriptive
   JWT claim that marks the operator of record, that is, whether a human
   or an agent operated a credential presentation or drove a decision.
   Its purpose is record integrity.  Under agent operation a wallet key-
   binding proof is cryptographically indistinguishable from a human-
   operated one, and no presentation protocol marks the difference; opr
   records the distinction.  A Policy Decision Point MUST ignore opr for
   the allow/deny decision; interpretation and any resulting
   authorization behavior are deployment-local and out of scope.  This
   document defines representation only.  It defines no remedy,
   adjudication, obligation, or authorization mandate.",https://datatracker.ietf.org/doc/draft-aravind-oauth-operator-of-record/,2026-07-21,
draft-becker-cnsa2-smime-profile-04,draft-becker-cnsa2-smime-profile,4,new-version,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for Secure/Multipurpose Internet Mail Extensions (S/MIME),"This document defines a base profile of S/MIME for use with the US
   Commercial National Security Algorithm (CNSA) 2.0 Suite, a
   cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ S/MIME.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-smime-profile/,2026-07-21,
draft-becker-cnsa2-tls-profile-05,draft-becker-cnsa2-tls-profile,5,new-version,ignored_after_review,ignored_after_review,0,none,Commercial National Security Algorithm (CNSA) Suite 2.0 Profile for TLS 1.3,"This document defines a base profile of TLS 1.3 which is compliant
   with the US Commercial National Security Algorithm (CNSA) 2.0 Suite,
   a cybersecurity advisory published by the United States Government
   which outlines quantum-resistant cryptographic algorithm policy for
   US national security applications.

   This profile applies to the capabilities, configuration, and
   operation of all components of US National Security Systems that
   employ TLS 1.3.  It is also appropriate for all other US Government
   systems that process high-value information.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This profile is made publicly available
   for use by developers and operators of these and any other system
   deployments.",https://datatracker.ietf.org/doc/draft-becker-cnsa2-tls-profile/,2026-07-21,
